Date,Machine_ID,Shift,Plant_Location,Planned_Production_Time,Downtime,Ideal_Cycle_Time,Downtime_Reason,Operating_Time,Total_Production,Defective_Production,Good_Production,Availability,Performance,Quality,OEE
2024-01-31,M2,C,Mumbai,427,52.0,0.812242301397796,Maintenance,375.0,336,38.0,298.0,0.8782201405152225,0.7277691020524252,0.8869047619047619,0.5668576248630988
2024-02-09,M3,B,Pune,429,39.0,1.1913677913817158,Maintenance,390.0,221,6.0,215.0,0.9090909090909091,0.6751084151163056,0.9728506787330317,0.5970724362402537
2024-08-16,M4,B,Chennai,429,60.95,0.8259785652597511,Breakdown,368.05,376,10.0,366.0,0.857925407925408,0.8438199715736079,0.973404255319149,0.7046810137181093
2024-02-05,M2,A,Pune,469,30.0,0.9350109661466932,Setup,439.0,439,54.5,384.5,0.9360341151385928,0.9350109661466932,0.8758542141230068,0.7665495020968093
2024-08-10,M2,B,Chennai,429,49.0,0.9928918536559024,Maintenance,380.0,307,43.0,264.0,0.8857808857808858,0.8021521028220054,0.8599348534201955,0.6110103714805554
2024-01-06,M4,B,Chennai,428,58.65,0.9386901682195082,Breakdown,369.35,341,4.0,337.0,0.8629672897196262,0.8666396300605178,0.9882697947214076,0.7391088474064819
2024-11-17,M4,A,Chennai,447,30.0,0.9150881853061332,Power Failure,417.0,384,6.0,378.0,0.9328859060402684,0.8426711346703961,0.984375,0.7738329620709583
2024-08-07,M2,B,Pune,443,68.0,0.9433419814810318,Maintenance,375.0,327,44.0,283.0,0.8465011286681715,0.8225942078514596,0.8654434250764526,0.6026315592756928
2024-03-15,M1,A,Pune,438,92.0,0.8856269689422189,Maintenance,346.0,365,9.0,356.0,0.7899543378995434,0.9342596637685256,0.9753424657534246,0.7198246596881962
2024-01-04,M2,C,Mumbai,452,65.0,0.9202395610980204,Maintenance,387.0,331,45.0,286.0,0.8561946902654868,0.7870782809391338,0.8640483383685801,0.5822754745000749
2024-11-30,M4,C,Mumbai,423,26.45,0.8736633011252252,Breakdown,396.55,350,9.0,341.0,0.9374704491725768,0.7711061792808696,0.9742857142857143,0.7043006753751815
2024-05-13,M2,C,Pune,475,78.0,0.8640517329025966,Maintenance,397.0,380,54.0,326.0,0.8357894736842105,0.8270520365314527,0.8578947368421053,0.5930123472131505
2024-04-27,M1,A,Pune,422,132.0,0.8153205816716421,Maintenance,290.0,299,11.0,288.0,0.6872037914691943,0.8406236342062793,0.9632107023411371,0.5564273164014999
2024-04-03,M3,A,Pune,461,76.0,1.1913677913817158,Setup,385.0,268,8.0,260.0,0.8351409978308026,0.8293157612735061,0.9701492537313433,0.6719210970916403
2024-03-02,M3,B,Pune,431,89.69999999999999,0.9347352971772815,Breakdown,341.3,199,6.0,193.0,0.7918793503480279,0.545011204624316,0.9698492462311558,0.41857056230908435
2024-07-12,M2,B,Chennai,437,52.0,0.9684861604300894,Setup,385.0,348,37.0,311.0,0.8810068649885584,0.8754108670900548,0.8936781609195402,0.6892430111985305
2024-11-30,M1,B,Chennai,442,107.0,0.8296355460658947,Setup,335.0,344,7.0,337.0,0.7579185520361991,0.8519242622288591,0.9796511627906976,0.6325501787877975
2024-07-21,M3,B,Chennai,439,44.0,1.1913677913817158,Setup,395.0,286,12.0,274.0,0.8997722095671982,0.862610603380179,0.958041958041958,0.7435871864204787
2024-01-26,M2,B,Pune,425,34.0,0.8904153141358241,Setup,391.0,372,33.0,339.0,0.92,0.8471470507890705,0.9112903225806451,0.7102371564518691
2024-06-21,M2,A,Chennai,472,38.0,0.8365995433204199,Power Failure,434.0,455,50.0,405.0,0.9194915254237288,0.8770801663843112,0.8901098901098901,0.71784494712875
2024-10-26,M1,A,Chennai,453,129.0,0.8089986927239885,Maintenance,324.0,356,7.0,349.0,0.7152317880794702,0.8888997981782096,0.9803370786516854,0.6232683085224547
2024-05-12,M4,C,Mumbai,461,38.0,0.944765736364589,Setup,423.0,370,5.0,365.0,0.9175704989154013,0.8263908332267091,0.9864864864864865,0.7480249322626357
2024-11-21,M2,C,Mumbai,421,69.0,0.8305283061852341,Breakdown,352.0,342,31.0,311.0,0.836104513064133,0.8069337520322445,0.9093567251461988,0.6135256608636764
2024-04-27,M4,C,Chennai,449,51.0,0.970287007571495,Maintenance,398.0,349,8.0,341.0,0.8864142538975501,0.8508295619157079,0.9770773638968482,0.7368994868193314
2024-11-19,M4,C,Chennai,428,38.0,0.8787922550680851,Setup,390.0,371,8.0,363.0,0.9112149532710281,0.8359792990519477,0.9784366576819407,0.7453308144619507
2024-10-01,M3,A,Chennai,446,64.0,1.1913677913817158,Setup,382.0,268,9.0,259.0,0.8565022421524664,0.8358287122782718,0.9664179104477612,0.6918481120355704
2024-07-30,M4,A,Pune,461,27.6,0.9243712170969152,Breakdown,433.4,418,10.0,408.0,0.9401301518438178,0.8915255393320503,0.9760765550239234,0.8180986042853393
2024-08-12,M1,A,Mumbai,453,59.0,0.8378912906229954,Power Failure,394.0,357,11.0,346.0,0.869757174392936,0.7592060678995162,0.969187675070028,0.6399787782683364
2024-01-20,M3,B,Mumbai,459,47.15,1.1913677913817158,Breakdown,411.85,225,7.0,218.0,0.8972766884531591,0.6508625787565523,0.9688888888888889,0.565834811593059
2024-04-22,M3,B,Mumbai,443,58.0,1.1913677913817158,Power Failure,385.0,211,10.0,201.0,0.8690744920993227,0.6529314389130961,0.95260663507109,0.5405528805140516
2024-05-19,M3,C,Chennai,468,62.0,1.1913677913817158,Power Failure,406.0,255,7.0,248.0,0.8675213675213675,0.7482728738973831,0.9725490196078431,0.6313231031253537
2024-02-16,M2,B,Pune,436,70.0,0.9157023584818892,Power Failure,366.0,341,31.0,310.0,0.8394495412844036,0.8531543831757492,0.9090909090909091,0.6510727778196918
2024-01-01,M2,A,Mumbai,448,40.0,0.998152431107876,Setup,408.0,359,49.0,310.0,0.9107142857142857,0.8782762812934498,0.8635097493036211,0.6906858340255392
2024-03-30,M4,C,Mumbai,455,49.0,0.9752279569368014,Setup,406.0,344,7.0,337.0,0.8923076923076924,0.8263015201632011,0.9796511627906976,0.7223116955773671
2024-05-21,M3,C,Pune,469,46.0,1.1913677913817158,Power Failure,423.0,263,12.0,251.0,0.9019189765458422,0.7407322201735018,0.9543726235741445,0.6375976879249695
2024-11-15,M3,B,Chennai,431,54.0,1.1913677913817158,Power Failure,377.0,220,6.0,214.0,0.8747099767981439,0.6952278888699668,0.9727272727272728,0.5915376040735202
2024-02-07,M1,C,Chennai,450,98.0,0.8545656769828596,Setup,352.0,341,13.0,328.0,0.7822222222222223,0.8278604995771452,0.9618768328445748,0.6228834267786177
2024-10-19,M4,B,Mumbai,468,38.0,0.9863361991241932,Power Failure,430.0,362,9.0,353.0,0.9188034188034188,0.8303574513557161,0.9751381215469613,0.7439672613052141
2024-05-18,M1,B,Mumbai,428,101.0,0.9686086873343408,Setup,327.0,305,10.0,295.0,0.764018691588785,0.9034423536298898,0.9672131147540983,0.667615800849604
2024-12-21,M4,C,Pune,438,55.0,0.9251732219230736,Power Failure,383.0,338,8.0,330.0,0.8744292237442922,0.8164714073368117,0.9763313609467456,0.6970483178872472
2024-11-28,M4,B,Mumbai,465,39.0,0.9900649077934548,Setup,426.0,381,7.0,374.0,0.9161290322580645,0.8854805865476673,0.9816272965879265,0.796310269924198
2024-09-15,M2,B,Pune,465,37.95,0.898473545517066,Breakdown,427.05,404,47.0,357.0,0.9183870967741936,0.849978485865577,0.8836633663366337,0.6897958188163281
2024-06-09,M2,B,Mumbai,436,53.0,0.9094230216657272,Power Failure,383.0,370,52.0,318.0,0.8784403669724771,0.8785548773272038,0.8594594594594595,0.663294772682801
2024-06-26,M1,B,Mumbai,421,91.0,0.9913175106959088,Power Failure,330.0,292,11.0,281.0,0.7838479809976246,0.8771657973430464,0.9623287671232876,0.6616632316046326
2024-01-10,M4,C,Mumbai,459,67.85,0.8169753489632289,Breakdown,391.15,394,6.0,388.0,0.8521786492374727,0.8229280007452696,0.9847715736040609,0.690602255768481
2024-09-17,M3,A,Chennai,424,49.0,1.1913677913817158,Maintenance,375.0,265,12.0,253.0,0.8844339622641509,0.8418999059097458,0.9547169811320755,0.7108869132537126
2024-05-17,M2,A,Pune,478,50.0,0.9619304664140904,Power Failure,428.0,393,54.0,339.0,0.895397489539749,0.8832679282727512,0.8625954198473282,0.6822059165572734
2024-06-20,M3,B,Pune,458,69.0,1.1913677913817158,Maintenance,389.0,278,11.0,267.0,0.8493449781659389,0.8514145141494011,0.960431654676259,0.694531005019472
2024-01-13,M1,B,Chennai,473,134.54999999999998,0.8418829179190571,Breakdown,338.45000000000005,352,10.0,342.0,0.7155391120507401,0.8755880842295999,0.9715909090909091,0.6087187271211787
2024-06-16,M2,B,Chennai,467,39.0,0.8275340528522014,Power Failure,428.0,431,41.0,390.0,0.9164882226980728,0.8333345251852776,0.9048723897911833,0.691088395315543
2024-05-09,M2,A,Chennai,435,64.0,0.8439994305341085,Maintenance,371.0,409,54.5,354.5,0.8528735632183908,0.9304468115591655,0.8667481662591687,0.6878110301709001
2024-03-24,M4,B,Pune,436,31.0,0.9502383272902772,Power Failure,405.0,370,5.0,365.0,0.9288990825688074,0.8681189656725989,0.9864864864864865,0.7954976822498881
2024-11-16,M1,C,Mumbai,473,127.0,0.871314608528812,Power Failure,346.0,291,10.0,281.0,0.7315010570824524,0.7328108412771223,0.9656357388316151,0.5176308773712394
2024-11-14,M4,C,Chennai,446,20.0,0.9661585445678148,Setup,426.0,332,9.0,323.0,0.9551569506726457,0.7529686309777337,0.9728915662650602,0.6997067486444041
2024-04-10,M2,C,Chennai,426,49.0,0.9432719571421948,Maintenance,377.0,304,43.0,261.0,0.8849765258215962,0.7606224800297805,0.8585526315789473,0.5779201427561335
2024-11-24,M1,A,Chennai,471,119.0,0.9691923905391912,Setup,352.0,310,9.0,301.0,0.7473460721868365,0.8535501166680376,0.9709677419354839,0.6193777272872537
2024-09-29,M2,B,Mumbai,427,66.0,0.9892465800889054,Setup,361.0,306,0.0,306.0,0.8454332552693209,0.8385303421252218,1.0,0.7089214367850236
2024-09-21,M1,B,Mumbai,427,128.0,0.8656403501075235,Maintenance,299.0,303,8.0,295.0,0.7002341920374707,0.8772208230186609,0.9735973597359736,0.5980419280602329
2024-02-07,M2,B,Chennai,442,70.0,0.9823549094048286,Maintenance,372.0,314,43.0,271.0,0.8416289592760181,0.8291920471857961,0.8630573248407644,0.6023035756758112
2024-04-03,M3,A,Mumbai,451,32.0,1.1913677913817158,Setup,419.0,227,6.0,221.0,0.9290465631929047,0.6454426936602613,0.973568281938326,0.5837966339143219
2024-04-04,M3,A,Chennai,462,42.0,1.1913677913817158,Power Failure,420.0,275,12.0,263.0,0.9090909090909091,0.7800622443570758,0.9563636363636364,0.6782028769121022
2024-10-31,M4,A,Mumbai,466,40.0,0.9147834887919158,Power Failure,426.0,439,5.0,434.0,0.9141630901287554,0.9426994168536409,0.9886104783599089,0.8519657384886083
2024-03-09,M3,A,Pune,437,48.3,1.1913677913817158,Breakdown,388.7,215,10.0,205.0,0.8894736842105263,0.6589762674223538,0.9534883720930233,0.5588796275360453
2024-11-13,M2,C,Pune,457,62.0,0.8071006737437265,Power Failure,395.0,413,54.5,358.5,0.8643326039387309,0.8438799449523013,0.8680387409200968,0.6331413381556367
2024-08-23,M2,A,Mumbai,473,54.0,0.8628037527444731,Maintenance,419.0,415,47.0,368.0,0.8858350951374208,0.8545669627421392,0.8867469879518072,0.6712722642916831
2024-11-29,M3,A,Pune,431,69.0,1.1913677913817158,Maintenance,362.0,210,5.0,205.0,0.839907192575406,0.6911249618512716,0.9761904761904762,0.5666598543694936
2024-05-16,M4,A,Pune,434,39.1,0.9796135714346564,Breakdown,394.9,367,9.0,358.0,0.9099078341013824,0.9104030912041503,0.9754768392370572,0.8080683377272051
2024-03-16,M3,B,Pune,447,34.0,1.1913677913817158,Maintenance,413.0,274,8.0,266.0,0.9239373601789709,0.790398970553487,0.9708029197080292,0.7089571197036608
2024-02-04,M1,B,Chennai,474,59.0,0.8386400254956784,Setup,415.0,384,7.0,377.0,0.8755274261603375,0.7759946260008205,0.9817708333333334,0.6670195983372801
2024-01-01,M1,B,Mumbai,457,142.5,0.8170428173803542,Breakdown,314.5,327,6.0,321.0,0.688183807439825,0.8495166972444382,0.981651376146789,0.5738965960155223
2024-10-22,M1,C,Mumbai,469,142.5,0.9827216047762288,Breakdown,326.5,252,7.0,245.0,0.6961620469083155,0.758486506596048,0.9722222222222222,0.5133620323457911
2024-11-15,M3,C,Mumbai,475,56.0,1.1913677913817158,Power Failure,419.0,256,12.0,244.0,0.8821052631578947,0.7279001302952727,0.953125,0.6119868233623972
2024-02-29,M3,A,Pune,450,35.0,0.9347352971772815,Power Failure,415.0,245,5.0,240.0,0.9222222222222223,0.551831681466106,0.9795918367346939,0.49852549182788347
2024-11-15,M3,B,Chennai,471,50.0,1.1913677913817158,Setup,421.0,246,9.0,237.0,0.8938428874734607,0.6961436500710264,0.9634146341463414,0.5994780606315641
2024-12-14,M1,C,Mumbai,428,117.0,0.8813135149801422,Setup,311.0,283,8.0,275.0,0.7266355140186916,0.8019669605767854,0.9717314487632509,0.5662645248120073
2024-11-23,M4,B,Pune,427,26.0,0.9989899972243884,Power Failure,401.0,320,6.0,314.0,0.9391100702576113,0.7971990002788137,0.98125,0.7346202789893629
2024-09-23,M2,C,Chennai,465,47.0,0.9171784691439456,Power Failure,418.0,375,50.0,325.0,0.8989247311827957,0.8228275739927743,0.8666666666666667,0.6410387149930804
2024-12-26,M3,C,Chennai,438,64.0,1.1913677913817158,Setup,374.0,235,8.0,227.0,0.8538812785388128,0.7485867138361048,0.9659574468085106,0.6174440379991997
2024-08-16,M4,A,Mumbai,470,40.0,0.8297253768872818,Power Failure,430.0,423,4.0,419.0,0.9148936170212766,0.8162182195891167,0.9905437352245863,0.7396913466293
2024-09-26,M2,A,Mumbai,427,83.94999999999999,0.988499985974578,Breakdown,343.05,300,44.0,256.0,0.8033957845433256,0.8644512339086821,0.8533333333333334,0.5926369939332364
2024-11-11,M2,C,Pune,453,64.0,0.868310246371021,Setup,389.0,347,35.0,312.0,0.8587196467991169,0.7745595256831472,0.899135446685879,0.5980414941893124
2024-10-12,M2,A,Mumbai,476,33.0,0.9668457646737938,Power Failure,443.0,423,0.0,423.0,0.930672268907563,0.923195843018092,1.0,0.8591927698676781
2024-10-17,M4,C,Pune,423,48.0,0.9079821731470012,Maintenance,375.0,330,7.0,323.0,0.8865248226950354,0.7990243123693611,0.9787878787878788,0.6933291771311616
2024-07-31,M4,C,Chennai,450,31.0,0.9259118111990292,Maintenance,419.0,346,8.0,338.0,0.9311111111111111,0.764595433591561,0.976878612716763,0.6954626493006041
2024-06-13,M1,B,Chennai,457,95.0,0.8891385777251877,Setup,362.0,353,13.0,340.0,0.7921225382932167,0.8670329224778763,0.9631728045325779,0.6615035370384329
2024-01-05,M4,A,Chennai,422,57.0,0.8637851430863779,Maintenance,365.0,350,6.0,344.0,0.8649289099526066,0.8282871235074856,0.9828571428571429,0.7041281735111705
2024-12-04,M4,A,Chennai,454,22.0,0.8631570766879758,Maintenance,432.0,416,10.0,406.0,0.9515418502202643,0.8311882960699027,0.9759615384615384,0.7718981787121546
2024-03-18,M4,A,Mumbai,438,47.15,0.9504687946017684,Breakdown,390.85,361,8.0,353.0,0.8923515981735161,0.8778795825796044,0.9778393351800554,0.7660170878868134
2024-03-02,M2,B,Mumbai,462,68.0,0.9566471437755923,Setup,394.0,343,43.0,300.0,0.8528138528138528,0.8328171835406807,0.8746355685131195,0.6211994440101248
2024-05-11,M3,B,Pune,448,62.0,1.1913677913817158,Maintenance,386.0,200,9.0,191.0,0.8616071428571429,0.6172890110786092,0.955,0.5079268932006868
2024-03-29,M1,B,Pune,429,124.0,0.8405538418737679,Power Failure,305.0,288,7.0,281.0,0.710955710955711,0.7937032998676891,0.9756944444444444,0.5505725630921418
2024-08-24,M3,A,Pune,431,69.0,1.1913677913817158,Setup,362.0,262,8.0,254.0,0.839907192575406,0.8622606666906341,0.9694656488549618,0.7021053805358604
2024-02-11,M3,A,Pune,465,35.0,1.1913677913817158,Setup,430.0,316,14.0,302.0,0.9247311827956989,0.8755167955270283,0.9556962025316456,0.7737485440801681
2024-03-29,M4,A,Pune,449,25.0,0.9636225093549182,Maintenance,424.0,383,0.0,383.0,0.9443207126948775,0.8704420308559756,1.0,0.8219764389374914
2024-10-22,M1,B,Chennai,449,118.0,0.9320375994995715,Maintenance,331.0,309,8.0,301.0,0.7371937639198218,0.8700894811038297,0.9741100323624595,0.6248180789518286
2024-11-23,M3,B,Chennai,479,54.05,1.1913677913817158,Breakdown,424.95,223,4.0,219.0,0.887160751565762,0.6251912400944173,0.9820627802690582,0.5446963388571937
2024-10-21,M3,C,Chennai,437,76.0,1.1913677913817158,Power Failure,361.0,210,6.0,204.0,0.8260869565217391,0.693039435429807,0.9714285714285714,0.5561533854505034
2024-04-13,M1,B,Pune,443,109.25,0.9027154804254924,Breakdown,333.75,336,7.0,329.0,0.7533860045146726,0.9088012027654396,0.9791666666666666,0.6704139798193838
2024-01-14,M4,C,Chennai,451,35.65,0.8328553131804515,Breakdown,415.35,383,10.0,373.0,0.9209534368070954,0.7679874441991403,0.9738903394255874,0.6888138177745198
2024-10-14,M3,A,Chennai,428,60.0,1.1913677913817158,Power Failure,368.0,228,5.0,223.0,0.8598130841121495,0.7381300446604108,0.9780701754385965,0.6207360221451462
2024-06-27,M2,B,Chennai,466,62.0,0.8480645536983734,Maintenance,404.0,432,51.0,381.0,0.8669527896995708,0.9068413049447953,0.8819444444444444,0.6933746672941636
2024-05-04,M3,A,Chennai,443,86.25,1.1913677913817158,Breakdown,356.75,230,7.0,223.0,0.8053047404063205,0.7680857519769997,0.9695652173913043,0.599717872411112
2024-12-18,M2,A,Mumbai,445,73.0,0.9941110572950996,Setup,372.0,341,30.0,311.0,0.8359550561797753,0.9112684691871746,0.9120234604105572,0.6947607613905078
2024-01-23,M4,A,Pune,422,54.05,0.9245156980442596,Breakdown,367.95,356,10.0,346.0,0.8719194312796208,0.8944899809858852,0.9719101123595506,0.7580152405765731
2024-03-03,M3,A,Pune,442,59.0,1.1913677913817158,Power Failure,383.0,231,5.0,226.0,0.8665158371040724,0.7185534198673013,0.9783549783549783,0.6091609069055832
2024-05-22,M1,B,Mumbai,430,124.2,0.9143751432941905,Breakdown,305.8,297,10.0,287.0,0.7111627906976744,0.8880621895303288,0.9663299663299664,0.6102922468033317
2024-06-01,M1,A,Chennai,429,113.85,0.873016975501374,Breakdown,315.15,345,8.0,337.0,0.7346153846153846,0.955706351096221,0.9768115942028985,0.6857965518507297
2024-05-24,M3,C,Chennai,469,79.0,1.1913677913817158,Setup,390.0,204,8.0,196.0,0.8315565031982942,0.6231769985688975,0.9607843137254902,0.49788504714459764
2024-08-12,M4,B,Chennai,455,59.0,0.9377199041350992,Power Failure,396.0,402,6.0,396.0,0.8703296703296703,0.9519277814704795,0.9850746268656716,0.8161254550274709
2024-11-04,M4,A,Pune,479,25.0,0.8104314461706659,Setup,454.0,495,5.0,490.0,0.9478079331941545,0.8836201891067833,0.98989898989899,0.8290426067299088
2024-04-13,M1,B,Pune,432,117.0,0.8291386177660074,Maintenance,315.0,336,10.0,326.0,0.7291666666666666,0.8844145256170746,0.9702380952380952,0.6256925680363852
2024-04-13,M3,C,Pune,448,73.0,1.1913677913817158,Power Failure,375.0,181,4.0,177.0,0.8370535714285714,0.5750335206402415,0.9779005524861878,0.47069664972000824
2024-02-08,M4,A,Pune,457,52.9,0.9347352971772815,Breakdown,404.1,391,6.0,385.0,0.8842450765864334,0.9044333115474315,0.9846547314578005,0.7874684669874253
2024-07-16,M1,C,Pune,478,136.0,0.9569351961457756,Setup,342.0,277,6.0,271.0,0.7154811715481172,0.7750615477554966,0.9783393501805054,0.5425302053462452
2024-05-13,M2,A,Mumbai,472,77.0,0.9180024936547392,Setup,395.0,380,50.0,330.0,0.836864406779661,0.8831416394653187,0.868421052631579,0.6418237773433558
2024-03-07,M3,C,Pune,432,52.0,1.1913677913817158,Power Failure,380.0,202,5.0,197.0,0.8796296296296297,0.6333060364713331,0.9752475247524752,0.5432857752365694
2024-06-27,M2,A,Chennai,476,61.0,0.8028702619170588,Setup,415.0,462,54.5,407.5,0.8718487394957983,0.8937977373630871,0.8820346320346321,0.6873311590991628
2024-02-11,M2,B,Pune,445,63.0,0.8629819095053433,Power Failure,382.0,373,45.0,328.0,0.8584269662921349,0.8426498749882017,0.8793565683646113,0.6360855422870845
2024-01-15,M4,A,Mumbai,439,28.0,0.8375195503542749,Maintenance,411.0,454,11.0,443.0,0.9362186788154897,0.9251432502696857,0.9757709251101322,0.8451507079884825
2024-04-20,M4,B,Chennai,424,21.0,0.8581006494397239,Power Failure,403.0,380,8.0,372.0,0.9504716981132075,0.809127163243412,0.9789473684210527,0.7528618905461728
2024-06-05,M4,A,Mumbai,439,27.0,0.9121313707001364,Power Failure,412.0,425,5.0,420.0,0.9384965831435079,0.9409122149212572,0.9882352941176471,0.8726541587563946
2024-10-15,M3,A,Chennai,433,59.0,1.1913677913817158,Maintenance,374.0,238,11.0,227.0,0.8637413394919169,0.7581431399701828,0.9537815126050421,0.6245738767751721
2024-08-18,M2,C,Pune,464,68.0,0.934265963477318,Maintenance,396.0,350,39.0,311.0,0.853448275862069,0.8257401192350033,0.8885714285714286,0.6261998160375989
2024-06-05,M3,C,Mumbai,433,59.8,1.1913677913817158,Breakdown,373.2,205,9.0,196.0,0.8618937644341801,0.6544222862627324,0.9560975609756097,0.5392796469071969
2024-02-07,M4,C,Chennai,427,45.0,0.9347352971772815,Setup,382.0,368,9.0,359.0,0.8946135831381733,0.9004779826210461,0.9755434782608695,0.7858781538328901
2024-04-06,M2,A,Pune,467,34.0,0.9119823372489492,Maintenance,433.0,430,54.5,375.5,0.9271948608137045,0.9056637529262082,0.8732558139534884,0.7332962904432129
2024-10-15,M3,A,Chennai,432,53.0,1.1913677913817158,Maintenance,379.0,272,13.0,259.0,0.8773148148148148,0.8550185732343712,0.9522058823529411,0.7142691156663528
2024-09-10,M3,A,Mumbai,443,67.0,1.1913677913817158,Setup,376.0,254,9.0,245.0,0.8487584650112867,0.8048069654546698,0.9645669291338582,0.6588828643081724
2024-07-14,M1,B,Mumbai,434,87.0,0.902850855812395,Setup,347.0,339,7.0,332.0,0.7995391705069125,0.8820358504910718,0.9793510324483776,0.6906601016813714
2024-03-26,M3,B,Mumbai,470,42.55,1.1913677913817158,Breakdown,427.45,294,0.0,294.0,0.909468085106383,0.8194224603257093,1.0,0.745238575885584
2024-11-17,M4,A,Mumbai,420,28.75,0.925822628696086,Breakdown,391.25,364,9.0,355.0,0.9315476190476191,0.8613404136623012,0.9752747252747253,0.7825405552074061
2024-01-10,M3,C,Pune,441,72.0,1.1913677913817158,Power Failure,369.0,224,8.0,216.0,0.8367346938775511,0.7232151362317191,0.9642857142857143,0.5835270814930854
2024-01-05,M2,C,Chennai,453,73.6,0.8692257080143176,Breakdown,379.4,357,29.0,328.0,0.8375275938189845,0.8179061090171624,0.9187675070028011,0.6293731395776957
2024-05-02,M3,C,Pune,469,68.0,1.1913677913817158,Maintenance,401.0,218,5.0,213.0,0.8550106609808102,0.6476762556638754,0.9770642201834863,0.5410689542948944
2024-11-25,M1,A,Mumbai,470,85.0,0.8175393418324619,Maintenance,385.0,411,12.0,399.0,0.8191489361702128,0.8727497908912775,0.9708029197080292,0.6940387178535156
2024-12-18,M2,C,Chennai,459,67.0,0.8179638706922147,Setup,392.0,410,44.0,366.0,0.8540305010893247,0.8555234361831837,0.8926829268292683,0.6522326289179751
2024-04-27,M2,A,Mumbai,422,73.6,0.9948544481055892,Breakdown,348.4,295,40.0,255.0,0.8255924170616113,0.8423710166221264,0.864406779661017,0.6011561238552732
2024-10-20,M1,B,Pune,474,83.0,0.8080221294191446,Power Failure,391.0,425,13.0,412.0,0.8248945147679325,0.8782849232816791,0.9694117647058823,0.7023314711406912
2024-06-07,M4,C,Pune,445,43.0,0.8922106661054376,Power Failure,402.0,383,10.0,373.0,0.903370786516854,0.8500415052696084,0.9738903394255874,0.7478529852973668
2024-10-29,M2,B,Pune,433,59.0,0.8163646654177434,Power Failure,374.0,372,47.0,325.0,0.8637413394919169,0.8119990789716592,0.8736559139784946,0.6127448412488836
2024-08-15,M4,C,Chennai,477,26.0,0.8295568266956636,Power Failure,451.0,427,10.0,417.0,0.9454926624737946,0.7854118957850296,0.9765807962529274,0.725210056042121
2024-12-30,M2,A,Chennai,460,63.0,0.8375056095893122,Setup,397.0,440,40.0,400.0,0.8630434782608696,0.9282178040788347,0.9090909090909091,0.7282657474689672
2024-08-03,M2,A,Mumbai,427,40.25,0.8485501742656454,Breakdown,386.75,416,35.0,381.0,0.9057377049180327,0.9127262378655681,0.9158653846153846,0.7571372749302361
2024-07-02,M4,A,Chennai,468,24.15,0.9008142007713348,Breakdown,443.85,458,11.0,447.0,0.948397435897436,0.9295322833238061,0.9759825327510917,0.8603930507367237
2024-01-15,M2,A,Chennai,474,58.65,0.9478205714931784,Breakdown,415.35,401,40.0,361.0,0.8762658227848101,0.9150741523263862,0.9002493765586035,0.7218633466435388
2024-06-05,M4,C,Pune,474,41.4,0.8649206406891863,Breakdown,432.6,391,4.0,387.0,0.9126582278481014,0.7817475046451037,0.989769820971867,0.7061693838538294
2024-05-15,M1,B,Mumbai,475,107.0,0.9869210776154508,Power Failure,368.0,336,12.0,324.0,0.7747368421052632,0.9011018534749767,0.9642857142857143,0.67318406136296
2024-09-17,M4,A,Pune,435,44.0,0.951723096810172,Power Failure,391.0,373,6.0,367.0,0.8988505747126436,0.9079097573150745,0.9839142091152815,0.8029479920214553
2024-06-05,M1,C,Mumbai,461,108.0,0.9347352971772815,Setup,353.0,354,11.0,343.0,0.7657266811279827,0.9373832725233928,0.9689265536723164,0.6954755031058732
2024-02-16,M2,B,Mumbai,440,73.0,0.844489233551973,Setup,367.0,375,35.0,340.0,0.8340909090909091,0.862897718207057,0.9066666666666666,0.6525598622901609
2024-11-19,M4,A,Chennai,429,43.0,0.8614241389744122,Power Failure,386.0,430,9.0,421.0,0.8997668997668997,0.9596175641424799,0.9790697674418605,0.8453602855669639
2024-11-27,M2,B,Pune,476,73.0,0.8170480595592309,Maintenance,403.0,396,0.0,396.0,0.8466386554621849,0.8028561577802864,1.0,0.6797290579526374
2024-06-21,M4,A,Chennai,444,35.65,0.9098353078422438,Breakdown,408.35,397,9.0,388.0,0.9197072072072072,0.8845466320885779,0.9773299748110831,0.7950813050513301
2024-05-09,M1,B,Chennai,475,96.0,0.8776815667743905,Setup,379.0,360,14.0,346.0,0.7978947368421052,0.8336816993107667,0.9611111111111111,0.639321730745135
2024-04-04,M1,B,Chennai,457,134.0,0.8416174429700221,Power Failure,323.0,326,9.0,317.0,0.7067833698030634,0.8494343232452854,0.9723926380368099,0.5837915304627943
2024-04-24,M4,A,Mumbai,441,55.2,0.9225971724127378,Breakdown,385.8,370,7.0,363.0,0.8748299319727891,0.8848132550355442,0.981081081081081,0.7594167201492603
2024-08-30,M1,C,Pune,468,126.5,0.868718084346661,Breakdown,341.5,322,12.0,310.0,0.7297008547008547,0.8191133913898238,0.9627329192546584,0.5754329191185147
2024-10-18,M2,B,Pune,467,70.0,0.8060554202662252,Power Failure,397.0,397,40.0,357.0,0.8501070663811563,0.8060554202662251,0.8992443324937027,0.6161922591756795
2024-10-08,M2,A,Chennai,466,72.0,0.9912801558866832,Maintenance,394.0,357,35.0,322.0,0.8454935622317596,0.898190395054685,0.9019607843137255,0.6849618244538883
2024-10-25,M3,B,Mumbai,473,56.0,1.1913677913817158,Maintenance,417.0,254,5.0,249.0,0.8816067653276956,0.7256772638152418,0.9803149606299213,0.6271682453573938
